angry0,box0,disgust0,fear0,happy0,neutral0,sad0,surprise0
0.01,"(573, 217, 117, 117)",0.0,0.01,0.01,0.89,0.08,0.0
0.01,"(571, 216, 119, 119)",0.0,0.01,0.01,0.86,0.09,0.01
0.01,"(572, 216, 118, 118)",0.0,0.01,0.01,0.91,0.06,0.0
0.01,"(570, 215, 120, 120)",0.0,0.01,0.01,0.91,0.06,0.0
0.01,"(573, 217, 117, 117)",0.0,0.01,0.01,0.89,0.07,0.0
0.01,"(572, 217, 118, 118)",0.0,0.01,0.01,0.86,0.1,0.0
0.01,"(573, 217, 117, 117)",0.0,0.01,0.01,0.88,0.08,0.0
0.02,"(572, 217, 117, 117)",0.0,0.01,0.01,0.88,0.07,0.0
0.02,"(572, 217, 117, 117)",0.0,0.01,0.01,0.87,0.08,0.0
0.01,"(572, 216, 118, 118)",0.0,0.01,0.01,0.9,0.06,0.0
0.01,"(572, 216, 118, 118)",0.0,0.01,0.01,0.92,0.05,0.0
0.02,"(571, 216, 118, 118)",0.0,0.01,0.01,0.92,0.04,0.0
0.02,"(572, 216, 118, 118)",0.0,0.01,0.02,0.91,0.05,0.0
0.01,"(572, 216, 118, 118)",0.0,0.01,0.01,0.92,0.04,0.0
0.01,"(572, 216, 118, 118)",0.0,0.01,0.01,0.92,0.05,0.0
0.01,"(572, 216, 118, 118)",0.0,0.01,0.01,0.93,0.04,0.0
0.01,"(573, 216, 118, 118)",0.0,0.01,0.01,0.93,0.04,0.0
0.01,"(572, 216, 118, 118)",0.0,0.01,0.01,0.94,0.03,0.0
0.01,"(572, 216, 118, 118)",0.0,0.01,0.01,0.94,0.03,0.0
0.01,"(572, 216, 119, 119)",0.0,0.01,0.01,0.94,0.04,0.0
0.02,"(570, 214, 121, 121)",0.0,0.01,0.0,0.9,0.07,0.0
0.0,"(570, 218, 119, 119)",0.0,0.0,0.0,0.94,0.05,0.0
0.01,"(571, 214, 121, 121)",0.0,0.01,0.0,0.92,0.06,0.0
0.01,"(571, 214, 121, 121)",0.0,0.0,0.01,0.94,0.04,0.0
0.01,"(572, 215, 120, 120)",0.0,0.01,0.01,0.94,0.04,0.0
0.0,"(570, 218, 119, 119)",0.0,0.0,0.0,0.95,0.05,0.0
0.0,"(570, 218, 119, 119)",0.0,0.0,0.0,0.94,0.05,0.0
0.0,"(570, 218, 119, 119)",0.0,0.0,0.0,0.95,0.04,0.0
