angry0,box0,disgust0,fear0,happy0,neutral0,sad0,surprise0
0.13,"(581, 182, 145, 145)",0.0,0.03,0.0,0.38,0.46,0.01
0.15,"(578, 181, 148, 148)",0.0,0.03,0.0,0.39,0.41,0.01
0.11,"(572, 179, 154, 154)",0.0,0.01,0.0,0.7,0.17,0.0
0.15,"(577, 182, 148, 148)",0.0,0.02,0.0,0.38,0.43,0.0
0.13,"(577, 182, 148, 148)",0.0,0.03,0.0,0.35,0.49,0.01
0.11,"(577, 182, 148, 148)",0.0,0.02,0.0,0.24,0.61,0.01
0.1,"(576, 181, 149, 149)",0.0,0.02,0.0,0.22,0.66,0.01
0.13,"(573, 176, 153, 153)",0.0,0.01,0.0,0.3,0.56,0.0
0.16,"(572, 175, 153, 153)",0.0,0.01,0.0,0.34,0.49,0.0
0.12,"(576, 180, 150, 150)",0.0,0.02,0.0,0.41,0.42,0.03
0.16,"(575, 179, 153, 153)",0.0,0.04,0.03,0.5,0.17,0.1
0.14,"(574, 177, 156, 156)",0.0,0.05,0.1,0.4,0.12,0.2
0.29,"(571, 174, 156, 156)",0.0,0.05,0.01,0.41,0.18,0.06
0.22,"(571, 176, 157, 157)",0.0,0.04,0.02,0.52,0.17,0.03
0.21,"(581, 182, 144, 144)",0.0,0.05,0.0,0.54,0.16,0.04
0.15,"(578, 180, 150, 150)",0.0,0.02,0.01,0.63,0.17,0.03
0.26,"(578, 184, 150, 150)",0.0,0.04,0.01,0.42,0.18,0.09
0.19,"(577, 184, 152, 152)",0.0,0.04,0.01,0.53,0.14,0.08
0.22,"(576, 185, 151, 151)",0.0,0.06,0.01,0.43,0.19,0.1
0.14,"(577, 185, 151, 151)",0.0,0.02,0.01,0.62,0.16,0.04
0.18,"(578, 186, 150, 150)",0.0,0.02,0.01,0.6,0.17,0.03
0.23,"(577, 186, 150, 150)",0.0,0.02,0.01,0.53,0.21,0.01
0.19,"(577, 186, 150, 150)",0.0,0.02,0.0,0.58,0.2,0.01
0.18,"(577, 186, 150, 150)",0.0,0.02,0.0,0.56,0.23,0.01
0.13,"(577, 186, 150, 150)",0.0,0.02,0.0,0.54,0.3,0.01
0.11,"(577, 186, 150, 150)",0.0,0.03,0.0,0.56,0.3,0.0
0.1,"(577, 186, 150, 150)",0.0,0.02,0.0,0.55,0.32,0.0
0.07,"(578, 186, 150, 150)",0.0,0.02,0.0,0.55,0.35,0.01
0.08,"(577, 185, 151, 151)",0.0,0.02,0.0,0.56,0.34,0.0
0.07,"(575, 184, 153, 153)",0.0,0.01,0.0,0.63,0.29,0.0
0.12,"(576, 185, 150, 150)",0.0,0.02,0.0,0.38,0.48,0.0
0.09,"(577, 185, 150, 150)",0.0,0.02,0.0,0.39,0.5,0.0
0.07,"(577, 185, 150, 150)",0.0,0.02,0.0,0.4,0.5,0.0
0.07,"(577, 184, 151, 151)",0.0,0.02,0.0,0.5,0.4,0.0
0.08,"(576, 184, 150, 150)",0.0,0.03,0.0,0.27,0.62,0.0
0.08,"(576, 184, 149, 149)",0.0,0.03,0.0,0.2,0.69,0.0
0.07,"(576, 185, 147, 147)",0.0,0.03,0.0,0.18,0.72,0.0
0.06,"(572, 181, 155, 155)",0.0,0.02,0.0,0.45,0.47,0.0
0.03,"(572, 178, 158, 158)",0.0,0.01,0.0,0.74,0.22,0.0
0.04,"(572, 180, 155, 155)",0.0,0.02,0.0,0.47,0.47,0.0
0.04,"(571, 179, 156, 156)",0.0,0.02,0.0,0.43,0.52,0.0
0.03,"(572, 179, 155, 155)",0.0,0.02,0.0,0.49,0.46,0.0
0.05,"(570, 176, 157, 157)",0.0,0.01,0.0,0.62,0.33,0.0
0.03,"(571, 178, 156, 156)",0.0,0.01,0.0,0.53,0.42,0.0
0.02,"(571, 177, 157, 157)",0.0,0.01,0.0,0.64,0.32,0.0
0.16,"(570, 174, 153, 153)",0.0,0.01,0.0,0.35,0.48,0.0
0.15,"(570, 174, 153, 153)",0.0,0.01,0.0,0.35,0.5,0.0
0.16,"(571, 174, 153, 153)",0.0,0.01,0.0,0.33,0.5,0.0
0.14,"(571, 174, 153, 153)",0.0,0.01,0.0,0.31,0.54,0.0
0.13,"(571, 174, 152, 152)",0.0,0.01,0.0,0.41,0.45,0.0
0.06,"(575, 178, 151, 151)",0.0,0.02,0.0,0.4,0.52,0.0
0.07,"(574, 178, 149, 149)",0.0,0.02,0.0,0.33,0.58,0.0
0.08,"(576, 179, 147, 147)",0.0,0.03,0.0,0.42,0.47,0.0
0.05,"(579, 180, 147, 147)",0.0,0.03,0.0,0.33,0.59,0.0
0.07,"(578, 179, 148, 148)",0.0,0.02,0.0,0.32,0.59,0.0
0.07,"(581, 179, 144, 144)",0.0,0.01,0.0,0.12,0.8,0.0
0.06,"(581, 179, 144, 144)",0.0,0.01,0.0,0.12,0.81,0.0
0.06,"(583, 180, 143, 143)",0.0,0.01,0.0,0.14,0.79,0.0
0.06,"(580, 178, 147, 147)",0.0,0.01,0.0,0.18,0.76,0.0
0.04,"(578, 178, 149, 149)",0.0,0.01,0.0,0.23,0.72,0.0
0.03,"(578, 178, 150, 150)",0.0,0.01,0.0,0.22,0.74,0.0
0.02,"(578, 178, 150, 150)",0.0,0.01,0.0,0.26,0.71,0.0
0.03,"(578, 178, 150, 150)",0.0,0.01,0.0,0.23,0.74,0.0
0.02,"(578, 178, 150, 150)",0.0,0.01,0.0,0.22,0.75,0.0
0.03,"(577, 178, 150, 150)",0.0,0.01,0.0,0.2,0.76,0.0
0.02,"(578, 178, 150, 150)",0.0,0.01,0.0,0.22,0.75,0.0
0.02,"(578, 178, 150, 150)",0.0,0.01,0.0,0.21,0.76,0.0
0.03,"(577, 177, 151, 151)",0.0,0.01,0.0,0.19,0.77,0.0
0.03,"(578, 177, 151, 151)",0.0,0.01,0.0,0.2,0.77,0.0
0.02,"(578, 177, 151, 151)",0.0,0.01,0.0,0.19,0.78,0.0
0.03,"(577, 177, 151, 151)",0.0,0.01,0.0,0.15,0.82,0.0
0.02,"(578, 177, 151, 151)",0.0,0.01,0.0,0.19,0.78,0.0
0.02,"(578, 178, 150, 150)",0.0,0.01,0.0,0.15,0.82,0.0
0.03,"(578, 178, 150, 150)",0.0,0.01,0.0,0.18,0.79,0.0
0.03,"(577, 178, 150, 150)",0.0,0.01,0.0,0.15,0.81,0.0
0.03,"(577, 178, 150, 150)",0.0,0.01,0.0,0.17,0.8,0.0
0.03,"(578, 178, 150, 150)",0.0,0.01,0.0,0.18,0.78,0.0
0.03,"(577, 178, 151, 151)",0.0,0.01,0.0,0.25,0.71,0.0
0.03,"(577, 177, 151, 151)",0.0,0.01,0.0,0.22,0.74,0.0
