angry0,box0,disgust0,fear0,happy0,neutral0,sad0,surprise0
0.0,"(599, 221, 124, 124)",0.0,0.0,0.88,0.07,0.04,0.0
0.0,"(600, 222, 122, 122)",0.0,0.0,0.75,0.11,0.12,0.0
0.01,"(600, 222, 122, 122)",0.0,0.0,0.76,0.1,0.12,0.0
0.0,"(598, 221, 124, 124)",0.0,0.0,0.9,0.07,0.03,0.0
0.0,"(599, 222, 123, 123)",0.0,0.0,0.93,0.04,0.03,0.0
0.0,"(599, 222, 123, 123)",0.0,0.0,0.93,0.04,0.02,0.0
0.0,"(599, 222, 123, 123)",0.0,0.0,0.94,0.03,0.02,0.0
0.0,"(599, 222, 123, 123)",0.0,0.0,0.93,0.04,0.03,0.0
0.0,"(598, 222, 123, 123)",0.0,0.0,0.93,0.04,0.02,0.0
0.0,"(599, 222, 123, 123)",0.0,0.0,0.9,0.05,0.04,0.0
0.0,"(599, 222, 123, 123)",0.0,0.0,0.91,0.05,0.03,0.0
0.0,"(598, 223, 122, 122)",0.0,0.0,0.92,0.04,0.03,0.0
0.0,"(599, 223, 122, 122)",0.0,0.0,0.92,0.05,0.03,0.0
0.0,"(599, 223, 121, 121)",0.0,0.0,0.78,0.09,0.11,0.0
0.0,"(599, 223, 121, 121)",0.0,0.0,0.79,0.09,0.1,0.0
0.0,"(599, 223, 121, 121)",0.0,0.0,0.77,0.12,0.1,0.0
0.0,"(599, 223, 121, 121)",0.0,0.0,0.77,0.11,0.11,0.0
0.0,"(598, 223, 122, 122)",0.0,0.0,0.89,0.06,0.04,0.0
0.0,"(598, 223, 122, 122)",0.0,0.0,0.9,0.05,0.04,0.0
0.0,"(598, 222, 122, 122)",0.0,0.0,0.84,0.09,0.06,0.0
0.0,"(599, 223, 121, 121)",0.0,0.0,0.86,0.07,0.06,0.0
0.01,"(599, 223, 121, 121)",0.01,0.0,0.75,0.12,0.12,0.0
0.03,"(597, 220, 125, 125)",0.01,0.01,0.29,0.39,0.25,0.01
0.03,"(596, 221, 125, 125)",0.01,0.03,0.1,0.66,0.16,0.02
0.01,"(596, 220, 126, 126)",0.0,0.01,0.03,0.9,0.05,0.0
0.02,"(600, 222, 120, 120)",0.0,0.02,0.02,0.84,0.1,0.0
0.02,"(601, 222, 119, 119)",0.0,0.02,0.02,0.81,0.11,0.01
0.02,"(601, 222, 119, 119)",0.0,0.02,0.02,0.81,0.12,0.01
0.02,"(601, 222, 119, 119)",0.0,0.02,0.02,0.83,0.11,0.01
0.01,"(599, 221, 121, 121)",0.0,0.02,0.0,0.71,0.26,0.0
0.01,"(597, 220, 123, 123)",0.0,0.02,0.0,0.77,0.2,0.0
0.01,"(597, 220, 124, 124)",0.0,0.02,0.0,0.81,0.16,0.0
0.01,"(599, 220, 121, 121)",0.0,0.02,0.0,0.72,0.24,0.0
0.01,"(600, 221, 120, 120)",0.0,0.03,0.0,0.67,0.28,0.0
0.01,"(598, 219, 123, 123)",0.0,0.02,0.0,0.78,0.19,0.0
0.01,"(599, 220, 122, 122)",0.0,0.01,0.0,0.79,0.18,0.0
0.01,"(599, 220, 122, 122)",0.0,0.01,0.0,0.83,0.14,0.0
0.01,"(601, 222, 119, 119)",0.0,0.02,0.0,0.79,0.16,0.0
0.01,"(599, 220, 122, 122)",0.0,0.01,0.0,0.83,0.14,0.0
0.01,"(599, 220, 122, 122)",0.0,0.01,0.0,0.82,0.15,0.0
0.01,"(599, 220, 122, 122)",0.0,0.01,0.0,0.83,0.15,0.0
0.01,"(600, 221, 121, 121)",0.0,0.01,0.0,0.84,0.13,0.0
0.01,"(599, 221, 121, 121)",0.0,0.01,0.0,0.81,0.16,0.0
0.01,"(601, 222, 119, 119)",0.0,0.01,0.0,0.82,0.14,0.0
0.01,"(601, 221, 120, 120)",0.0,0.01,0.0,0.83,0.13,0.0
0.01,"(601, 221, 120, 120)",0.0,0.01,0.01,0.87,0.1,0.0
0.02,"(600, 221, 120, 120)",0.0,0.01,0.01,0.83,0.14,0.0
0.02,"(601, 221, 120, 120)",0.0,0.01,0.01,0.86,0.1,0.0
0.02,"(597, 219, 124, 124)",0.0,0.0,0.02,0.89,0.08,0.0
0.02,"(599, 219, 122, 122)",0.0,0.0,0.18,0.73,0.06,0.01
0.02,"(598, 219, 123, 123)",0.0,0.0,0.49,0.4,0.08,0.0
0.01,"(598, 220, 123, 123)",0.0,0.0,0.55,0.3,0.13,0.0
