angry0,box0,disgust0,fear0,happy0,neutral0,sad0,surprise0
0.22,"(594, 172, 135, 135)",0.0,0.06,0.0,0.36,0.32,0.03
0.21,"(595, 171, 136, 136)",0.0,0.07,0.0,0.37,0.32,0.03
0.15,"(594, 169, 137, 137)",0.0,0.02,0.0,0.56,0.25,0.01
0.13,"(594, 169, 137, 137)",0.0,0.03,0.0,0.53,0.29,0.02
0.14,"(593, 167, 139, 139)",0.0,0.02,0.02,0.6,0.19,0.03
0.22,"(594, 170, 135, 135)",0.0,0.05,0.01,0.4,0.28,0.04
0.21,"(594, 170, 134, 134)",0.0,0.06,0.0,0.34,0.34,0.05
0.14,"(592, 167, 135, 135)",0.0,0.02,0.0,0.57,0.26,0.01
0.17,"(593, 169, 135, 135)",0.0,0.06,0.01,0.37,0.35,0.05
0.16,"(593, 169, 135, 135)",0.0,0.05,0.0,0.4,0.36,0.03
0.16,"(593, 169, 135, 135)",0.0,0.04,0.0,0.41,0.37,0.02
0.21,"(593, 169, 135, 135)",0.0,0.04,0.0,0.37,0.36,0.02
0.2,"(594, 170, 133, 133)",0.0,0.05,0.0,0.37,0.36,0.02
0.24,"(595, 169, 133, 133)",0.0,0.04,0.0,0.39,0.31,0.02
0.29,"(595, 170, 132, 132)",0.0,0.07,0.0,0.29,0.32,0.03
0.32,"(595, 170, 132, 132)",0.0,0.08,0.0,0.25,0.29,0.06
0.25,"(595, 169, 133, 133)",0.0,0.07,0.0,0.31,0.31,0.05
0.28,"(595, 169, 133, 133)",0.0,0.05,0.0,0.33,0.3,0.04
0.28,"(594, 169, 133, 133)",0.0,0.04,0.0,0.32,0.33,0.02
0.26,"(594, 168, 135, 135)",0.0,0.03,0.01,0.41,0.28,0.01
0.23,"(594, 168, 133, 133)",0.0,0.02,0.0,0.33,0.42,0.01
0.16,"(594, 169, 133, 133)",0.0,0.02,0.0,0.36,0.45,0.0
0.16,"(593, 168, 133, 133)",0.0,0.02,0.0,0.32,0.51,0.0
0.21,"(592, 168, 134, 134)",0.0,0.02,0.0,0.39,0.38,0.0
0.2,"(593, 168, 133, 133)",0.0,0.02,0.0,0.3,0.48,0.0
0.21,"(593, 168, 133, 133)",0.0,0.02,0.0,0.23,0.55,0.0
0.21,"(593, 168, 134, 134)",0.0,0.02,0.0,0.27,0.5,0.0
0.15,"(595, 169, 133, 133)",0.0,0.02,0.0,0.28,0.54,0.0
0.14,"(593, 167, 136, 136)",0.0,0.01,0.0,0.41,0.44,0.0
0.11,"(594, 169, 134, 134)",0.0,0.02,0.0,0.31,0.56,0.0
