angry0,box0,disgust0,fear0,happy0,neutral0,sad0,surprise0
0.07,"(587, 165, 162, 162)",0,0.01,0,0.32,0.59,0
0.05,"(587, 166, 161, 161)",0,0.01,0,0.26,0.67,0
0.05,"(586, 166, 162, 162)",0,0.01,0,0.27,0.67,0
0.05,"(587, 167, 161, 161)",0,0.01,0,0.29,0.64,0
0.06,"(587, 167, 161, 161)",0,0.01,0,0.24,0.69,0
0.07,"(587, 167, 162, 162)",0,0.01,0,0.26,0.65,0
0.08,"(587, 167, 162, 162)",0,0.01,0,0.28,0.63,0
0.08,"(587, 167, 162, 162)",0,0.02,0,0.23,0.68,0
0.09,"(586, 166, 163, 163)",0,0.02,0,0.21,0.68,0
0.07,"(585, 165, 164, 164)",0,0.01,0,0.23,0.68,0
0.1,"(585, 164, 165, 165)",0,0.01,0,0.32,0.58,0
0.1,"(585, 164, 164, 164)",0,0.01,0,0.23,0.66,0
0.09,"(587, 165, 160, 160)",0,0.01,0,0.23,0.66,0
0.08,"(586, 164, 162, 162)",0,0.01,0,0.28,0.63,0
0.07,"(586, 163, 162, 162)",0,0.01,0,0.26,0.66,0
0.06,"(586, 164, 162, 162)",0,0.01,0,0.26,0.66,0
0.07,"(585, 164, 162, 162)",0,0.01,0,0.27,0.65,0
0.06,"(586, 165, 160, 160)",0,0.01,0,0.24,0.69,0
0.06,"(586, 165, 161, 161)",0,0.01,0,0.29,0.63,0
0.06,"(586, 165, 160, 160)",0,0.01,0,0.21,0.72,0
0.07,"(586, 164, 162, 162)",0,0.01,0,0.28,0.64,0
0.09,"(585, 163, 163, 163)",0,0.01,0,0.28,0.62,0
0.08,"(587, 164, 162, 162)",0,0.01,0,0.26,0.64,0
0.08,"(587, 164, 162, 162)",0,0.01,0,0.27,0.65,0
0.08,"(588, 165, 161, 161)",0,0.01,0,0.21,0.7,0
0.06,"(588, 166, 162, 162)",0,0.02,0,0.25,0.67,0
0.08,"(590, 167, 156, 156)",0,0.02,0,0.16,0.74,0
0.08,"(591, 167, 156, 156)",0,0.02,0,0.2,0.71,0
0.08,"(591, 166, 157, 157)",0,0.02,0,0.2,0.7,0
0.07,"(592, 166, 157, 157)",0,0.02,0,0.22,0.7,0
0.09,"(591, 165, 158, 158)",0,0.01,0,0.18,0.72,0
0.06,"(591, 166, 157, 157)",0,0.02,0,0.11,0.82,0
0.09,"(591, 166, 156, 156)",0,0.01,0,0.18,0.72,0
0.06,"(591, 167, 157, 157)",0,0.02,0,0.12,0.81,0
0.08,"(591, 167, 156, 156)",0,0.01,0,0.19,0.71,0
0.11,"(592, 168, 154, 154)",0,0.02,0,0.24,0.63,0
0.08,"(592, 168, 155, 155)",0,0.02,0,0.25,0.65,0
0.07,"(592, 168, 155, 155)",0,0.02,0,0.22,0.69,0
0.07,"(591, 167, 156, 156)",0,0.02,0,0.24,0.66,0
0.06,"(588, 165, 163, 163)",0,0.01,0,0.38,0.55,0
0.06,"(587, 164, 163, 163)",0,0.01,0,0.3,0.62,0
0.05,"(585, 164, 166, 166)",0,0.01,0,0.49,0.45,0
