angry0,box0,disgust0,fear0,happy0,neutral0,sad0,surprise0
0.02,"(569, 183, 124, 124)",0.0,0.01,0.0,0.58,0.39,0.0
0.01,"(567, 181, 127, 127)",0.0,0.01,0.0,0.7,0.28,0.0
0.01,"(568, 181, 127, 127)",0.0,0.01,0.0,0.71,0.26,0.0
0.01,"(567, 181, 128, 128)",0.0,0.01,0.0,0.74,0.24,0.0
0.01,"(570, 184, 126, 126)",0.0,0.01,0.0,0.67,0.31,0.0
0.02,"(569, 184, 126, 126)",0.0,0.01,0.0,0.58,0.39,0.0
0.01,"(569, 184, 127, 127)",0.0,0.01,0.0,0.66,0.32,0.0
0.01,"(568, 184, 128, 128)",0.0,0.01,0.0,0.69,0.29,0.0
0.01,"(568, 184, 128, 128)",0.0,0.01,0.0,0.71,0.27,0.0
0.02,"(568, 183, 128, 128)",0.0,0.01,0.0,0.62,0.35,0.0
0.02,"(569, 183, 126, 126)",0.0,0.01,0.0,0.65,0.32,0.0
0.02,"(565, 181, 129, 129)",0.0,0.01,0.0,0.7,0.28,0.0
0.01,"(566, 182, 128, 128)",0.0,0.01,0.0,0.68,0.31,0.0
0.01,"(565, 178, 131, 131)",0.0,0.0,0.0,0.76,0.23,0.0
0.01,"(564, 176, 133, 133)",0.0,0.0,0.0,0.81,0.18,0.0
0.01,"(567, 180, 127, 127)",0.0,0.02,0.0,0.62,0.36,0.0
0.01,"(567, 179, 127, 127)",0.0,0.01,0.0,0.7,0.28,0.0
0.01,"(566, 178, 128, 128)",0.0,0.01,0.0,0.72,0.25,0.0
0.01,"(566, 178, 128, 128)",0.0,0.01,0.0,0.77,0.21,0.0
0.01,"(566, 178, 128, 128)",0.0,0.01,0.0,0.82,0.16,0.0
0.01,"(566, 178, 128, 128)",0.0,0.01,0.0,0.81,0.17,0.0
0.01,"(566, 178, 128, 128)",0.0,0.01,0.0,0.79,0.2,0.0
0.01,"(566, 178, 128, 128)",0.0,0.01,0.0,0.78,0.21,0.0
0.01,"(565, 177, 129, 129)",0.0,0.01,0.0,0.78,0.21,0.0
0.01,"(565, 177, 129, 129)",0.0,0.01,0.0,0.77,0.21,0.0
0.01,"(564, 177, 129, 129)",0.0,0.01,0.0,0.73,0.25,0.0
0.01,"(565, 178, 128, 128)",0.0,0.01,0.0,0.78,0.21,0.0
0.0,"(565, 178, 129, 129)",0.0,0.0,0.0,0.82,0.17,0.0
0.01,"(564, 178, 129, 129)",0.0,0.01,0.0,0.76,0.22,0.0
0.01,"(564, 178, 129, 129)",0.0,0.01,0.0,0.76,0.23,0.0
0.01,"(564, 178, 129, 129)",0.0,0.01,0.0,0.76,0.23,0.0
0.01,"(566, 178, 128, 128)",0.0,0.0,0.0,0.78,0.21,0.0
0.01,"(567, 179, 127, 127)",0.0,0.01,0.0,0.77,0.22,0.0
0.01,"(567, 179, 127, 127)",0.0,0.01,0.0,0.8,0.19,0.0
0.01,"(567, 179, 127, 127)",0.0,0.01,0.0,0.72,0.27,0.0
0.01,"(565, 179, 128, 128)",0.0,0.01,0.0,0.73,0.26,0.0
0.01,"(563, 179, 129, 129)",0.0,0.0,0.0,0.79,0.2,0.0
0.01,"(563, 181, 128, 128)",0.0,0.0,0.0,0.75,0.24,0.0
0.01,"(563, 182, 128, 128)",0.0,0.0,0.0,0.79,0.2,0.0
0.01,"(562, 182, 129, 129)",0.0,0.01,0.0,0.75,0.24,0.0
0.01,"(562, 183, 128, 128)",0.0,0.0,0.0,0.79,0.2,0.0
0.01,"(562, 184, 128, 128)",0.0,0.0,0.0,0.79,0.2,0.0
0.01,"(561, 184, 128, 128)",0.0,0.01,0.0,0.73,0.26,0.0
0.01,"(560, 184, 128, 128)",0.0,0.01,0.0,0.67,0.32,0.0
0.01,"(561, 184, 128, 128)",0.0,0.0,0.0,0.79,0.19,0.0
0.01,"(561, 184, 128, 128)",0.0,0.0,0.0,0.79,0.2,0.0
0.01,"(562, 184, 128, 128)",0.0,0.0,0.0,0.81,0.18,0.0
0.01,"(562, 184, 128, 128)",0.0,0.0,0.0,0.77,0.21,0.0
0.01,"(561, 183, 129, 129)",0.0,0.0,0.0,0.86,0.12,0.0
0.02,"(560, 183, 131, 131)",0.0,0.0,0.0,0.84,0.14,0.0
0.02,"(560, 183, 132, 132)",0.0,0.0,0.0,0.83,0.15,0.0
0.02,"(561, 184, 131, 131)",0.0,0.0,0.0,0.82,0.15,0.0
0.02,"(562, 184, 130, 130)",0.0,0.0,0.0,0.81,0.16,0.0
0.01,"(561, 183, 133, 133)",0.0,0.0,0.0,0.85,0.14,0.0
0.04,"(563, 184, 129, 129)",0.0,0.0,0.0,0.69,0.26,0.0
0.05,"(562, 184, 130, 130)",0.0,0.01,0.0,0.78,0.17,0.0
0.03,"(562, 183, 133, 133)",0.0,0.0,0.0,0.85,0.12,0.0
0.07,"(564, 185, 129, 129)",0.0,0.01,0.01,0.78,0.13,0.0
0.12,"(564, 185, 129, 129)",0.0,0.01,0.0,0.69,0.17,0.0
0.04,"(561, 184, 134, 134)",0.0,0.01,0.01,0.75,0.19,0.0
0.06,"(561, 184, 134, 134)",0.0,0.02,0.01,0.63,0.28,0.01
0.07,"(562, 184, 134, 134)",0.0,0.02,0.0,0.54,0.34,0.02
0.11,"(561, 184, 135, 135)",0.0,0.03,0.0,0.49,0.35,0.02
0.1,"(561, 184, 134, 134)",0.0,0.03,0.0,0.52,0.34,0.01
0.1,"(563, 185, 131, 131)",0.0,0.03,0.0,0.5,0.35,0.01
0.11,"(562, 185, 131, 131)",0.0,0.03,0.0,0.56,0.28,0.02
0.13,"(561, 184, 132, 132)",0.0,0.03,0.0,0.53,0.3,0.02
0.14,"(561, 184, 133, 133)",0.0,0.04,0.01,0.6,0.17,0.04
0.14,"(560, 184, 134, 134)",0.0,0.05,0.01,0.53,0.2,0.08
0.2,"(560, 185, 132, 132)",0.0,0.06,0.01,0.49,0.14,0.09
0.11,"(560, 185, 132, 132)",0.0,0.04,0.01,0.61,0.21,0.02
0.08,"(561, 186, 131, 131)",0.0,0.02,0.01,0.74,0.15,0.01
0.1,"(562, 188, 129, 129)",0.0,0.03,0.0,0.7,0.14,0.02
0.08,"(561, 188, 129, 129)",0.0,0.03,0.0,0.73,0.14,0.03
0.08,"(562, 188, 129, 129)",0.0,0.02,0.0,0.71,0.16,0.03
0.06,"(561, 188, 130, 130)",0.0,0.01,0.0,0.77,0.13,0.02
0.06,"(561, 188, 130, 130)",0.0,0.01,0.0,0.78,0.14,0.01
0.05,"(561, 188, 129, 129)",0.0,0.01,0.0,0.76,0.17,0.0
0.05,"(561, 188, 129, 129)",0.0,0.01,0.0,0.69,0.24,0.0
0.04,"(562, 188, 129, 129)",0.0,0.02,0.0,0.73,0.21,0.0
0.04,"(561, 187, 130, 130)",0.0,0.01,0.0,0.75,0.18,0.0
0.05,"(562, 188, 128, 128)",0.0,0.01,0.0,0.71,0.22,0.0
0.05,"(561, 187, 129, 129)",0.0,0.01,0.0,0.7,0.24,0.0
0.03,"(562, 187, 128, 128)",0.0,0.01,0.0,0.76,0.2,0.0
0.03,"(561, 187, 128, 128)",0.0,0.01,0.0,0.69,0.27,0.0
0.02,"(560, 186, 131, 131)",0.0,0.01,0.0,0.75,0.22,0.0
0.03,"(562, 186, 129, 129)",0.0,0.01,0.0,0.71,0.24,0.0
0.04,"(563, 186, 127, 127)",0.0,0.01,0.0,0.69,0.26,0.0
0.02,"(562, 185, 130, 130)",0.0,0.01,0.0,0.72,0.25,0.0
0.02,"(562, 185, 130, 130)",0.0,0.01,0.0,0.7,0.27,0.0
0.02,"(563, 185, 129, 129)",0.0,0.01,0.0,0.78,0.19,0.0
0.03,"(564, 186, 127, 127)",0.0,0.01,0.0,0.65,0.3,0.0
0.02,"(564, 186, 128, 128)",0.0,0.01,0.0,0.73,0.24,0.0
0.02,"(564, 186, 128, 128)",0.0,0.01,0.0,0.72,0.25,0.0
0.02,"(563, 185, 129, 129)",0.0,0.01,0.0,0.72,0.25,0.0
0.02,"(562, 185, 130, 130)",0.0,0.01,0.0,0.71,0.26,0.0
0.02,"(562, 185, 129, 129)",0.0,0.01,0.0,0.68,0.29,0.0
0.02,"(562, 185, 130, 130)",0.0,0.01,0.0,0.68,0.29,0.0
0.02,"(562, 185, 129, 129)",0.0,0.01,0.0,0.65,0.32,0.0
0.02,"(562, 185, 130, 130)",0.0,0.01,0.0,0.66,0.31,0.0
0.02,"(562, 185, 129, 129)",0.0,0.01,0.0,0.69,0.28,0.0
0.02,"(562, 185, 129, 129)",0.0,0.01,0.0,0.69,0.28,0.0
0.01,"(562, 185, 130, 130)",0.0,0.01,0.0,0.7,0.27,0.0
0.02,"(562, 185, 129, 129)",0.0,0.01,0.0,0.69,0.29,0.0
0.01,"(562, 185, 131, 131)",0.0,0.01,0.0,0.68,0.31,0.0
0.02,"(562, 186, 128, 128)",0.0,0.01,0.0,0.61,0.36,0.0
0.02,"(563, 185, 129, 129)",0.0,0.01,0.0,0.73,0.25,0.0
0.01,"(562, 185, 130, 130)",0.0,0.01,0.0,0.7,0.28,0.0
0.01,"(562, 185, 130, 130)",0.0,0.01,0.0,0.7,0.28,0.0
0.01,"(562, 185, 131, 131)",0.0,0.01,0.0,0.69,0.3,0.0
0.01,"(562, 185, 130, 130)",0.0,0.01,0.0,0.71,0.27,0.0
0.01,"(562, 185, 130, 130)",0.0,0.01,0.0,0.7,0.28,0.0
0.01,"(562, 185, 130, 130)",0.0,0.01,0.0,0.69,0.29,0.0
0.01,"(562, 185, 130, 130)",0.0,0.01,0.0,0.66,0.32,0.0
0.01,"(562, 186, 129, 129)",0.0,0.01,0.0,0.59,0.39,0.0
0.01,"(563, 186, 129, 129)",0.0,0.01,0.0,0.62,0.36,0.0
0.01,"(563, 186, 129, 129)",0.0,0.01,0.0,0.67,0.31,0.0
0.01,"(563, 186, 129, 129)",0.0,0.01,0.0,0.69,0.3,0.0
0.01,"(564, 187, 127, 127)",0.0,0.01,0.0,0.73,0.25,0.0
0.01,"(565, 187, 126, 126)",0.0,0.01,0.0,0.63,0.35,0.0
0.01,"(564, 186, 128, 128)",0.0,0.01,0.0,0.72,0.26,0.0
0.02,"(564, 186, 127, 127)",0.0,0.01,0.0,0.66,0.31,0.0
0.02,"(564, 186, 127, 127)",0.0,0.01,0.0,0.63,0.34,0.0
0.01,"(561, 185, 131, 131)",0.0,0.0,0.0,0.67,0.32,0.0
0.01,"(562, 186, 129, 129)",0.0,0.01,0.0,0.61,0.37,0.0
0.02,"(564, 186, 127, 127)",0.0,0.01,0.0,0.62,0.35,0.0
0.02,"(564, 186, 127, 127)",0.0,0.01,0.0,0.61,0.36,0.0
0.02,"(564, 186, 127, 127)",0.0,0.01,0.0,0.65,0.32,0.0
0.01,"(563, 186, 129, 129)",0.0,0.01,0.0,0.68,0.3,0.0
0.01,"(564, 186, 128, 128)",0.0,0.01,0.0,0.7,0.28,0.0
0.02,"(563, 186, 129, 129)",0.0,0.01,0.0,0.66,0.31,0.0
0.02,"(563, 186, 128, 128)",0.0,0.01,0.0,0.65,0.33,0.0
0.01,"(564, 187, 127, 127)",0.0,0.01,0.0,0.69,0.3,0.0
0.02,"(563, 186, 128, 128)",0.0,0.01,0.0,0.73,0.25,0.0
0.01,"(564, 186, 128, 128)",0.0,0.01,0.0,0.76,0.22,0.0
0.01,"(564, 187, 127, 127)",0.0,0.01,0.0,0.78,0.2,0.0
0.01,"(565, 187, 126, 126)",0.0,0.01,0.0,0.69,0.29,0.0
0.01,"(563, 187, 127, 127)",0.0,0.01,0.0,0.76,0.22,0.0
0.02,"(563, 186, 128, 128)",0.0,0.01,0.0,0.68,0.29,0.0
0.01,"(564, 186, 128, 128)",0.0,0.01,0.0,0.7,0.28,0.0
0.02,"(563, 185, 129, 129)",0.0,0.0,0.0,0.76,0.22,0.0
0.02,"(564, 186, 128, 128)",0.0,0.01,0.0,0.65,0.32,0.0
0.03,"(564, 185, 128, 128)",0.0,0.01,0.0,0.62,0.34,0.0
0.03,"(564, 186, 127, 127)",0.0,0.01,0.0,0.57,0.39,0.0
0.02,"(564, 186, 128, 128)",0.0,0.01,0.0,0.68,0.3,0.0
0.02,"(564, 185, 129, 129)",0.0,0.0,0.0,0.69,0.29,0.0
0.02,"(565, 185, 128, 128)",0.0,0.0,0.0,0.65,0.32,0.0
0.01,"(565, 186, 128, 128)",0.0,0.0,0.0,0.69,0.29,0.0
0.02,"(564, 186, 129, 129)",0.0,0.01,0.0,0.68,0.29,0.0
0.02,"(565, 186, 128, 128)",0.0,0.01,0.0,0.63,0.34,0.0
0.03,"(564, 185, 129, 129)",0.0,0.0,0.0,0.69,0.27,0.0
0.03,"(563, 185, 129, 129)",0.0,0.0,0.0,0.68,0.28,0.0
0.01,"(565, 186, 128, 128)",0.0,0.01,0.0,0.65,0.33,0.0
0.02,"(564, 185, 129, 129)",0.0,0.0,0.0,0.67,0.3,0.0
0.01,"(565, 186, 128, 128)",0.0,0.01,0.0,0.61,0.37,0.0
0.01,"(565, 186, 128, 128)",0.0,0.01,0.0,0.6,0.37,0.0
0.02,"(565, 186, 127, 127)",0.0,0.01,0.0,0.59,0.38,0.0
0.02,"(565, 186, 127, 127)",0.0,0.01,0.0,0.58,0.39,0.0
0.02,"(563, 185, 130, 130)",0.0,0.0,0.0,0.7,0.27,0.0
0.03,"(565, 186, 127, 127)",0.0,0.01,0.0,0.56,0.4,0.0
0.02,"(563, 186, 129, 129)",0.0,0.01,0.0,0.64,0.33,0.0
0.03,"(565, 186, 127, 127)",0.0,0.01,0.0,0.58,0.38,0.0
0.03,"(564, 186, 128, 128)",0.0,0.01,0.0,0.62,0.35,0.0
0.01,"(566, 188, 126, 126)",0.0,0.01,0.0,0.54,0.43,0.0
0.01,"(564, 187, 128, 128)",0.0,0.01,0.0,0.57,0.41,0.0
0.03,"(564, 187, 127, 127)",0.0,0.01,0.0,0.62,0.34,0.0
0.01,"(564, 188, 127, 127)",0.0,0.0,0.0,0.55,0.44,0.0
0.01,"(564, 188, 127, 127)",0.0,0.0,0.0,0.56,0.42,0.0
0.02,"(564, 187, 128, 128)",0.0,0.0,0.0,0.62,0.36,0.0
0.01,"(564, 188, 127, 127)",0.0,0.0,0.0,0.53,0.45,0.0
0.01,"(564, 188, 128, 128)",0.0,0.01,0.0,0.6,0.38,0.0
0.01,"(562, 187, 131, 131)",0.0,0.0,0.0,0.77,0.22,0.0
0.01,"(563, 188, 129, 129)",0.0,0.0,0.0,0.66,0.32,0.0
0.02,"(563, 188, 129, 129)",0.0,0.0,0.0,0.71,0.27,0.0
0.02,"(563, 188, 129, 129)",0.0,0.01,0.0,0.73,0.25,0.0
0.02,"(563, 188, 129, 129)",0.0,0.01,0.0,0.7,0.28,0.0
0.03,"(563, 188, 128, 128)",0.0,0.01,0.0,0.63,0.34,0.0
0.03,"(563, 187, 129, 129)",0.0,0.0,0.0,0.72,0.24,0.0
0.02,"(564, 188, 128, 128)",0.0,0.0,0.0,0.67,0.3,0.0
0.02,"(563, 187, 129, 129)",0.0,0.0,0.0,0.71,0.26,0.0
