angry0,box0,disgust0,fear0,happy0,neutral0,sad0,surprise0
0.01,"(608, 212, 112, 112)",0.0,0.03,0.0,0.73,0.22,0.0
0.01,"(605, 210, 115, 115)",0.0,0.02,0.0,0.82,0.14,0.0
0.01,"(605, 211, 115, 115)",0.0,0.02,0.01,0.85,0.11,0.0
0.01,"(604, 209, 118, 118)",0.0,0.01,0.01,0.88,0.08,0.0
0.01,"(605, 210, 117, 117)",0.0,0.04,0.02,0.85,0.06,0.02
0.02,"(604, 210, 117, 117)",0.0,0.06,0.03,0.74,0.06,0.08
0.02,"(604, 210, 117, 117)",0.0,0.09,0.02,0.72,0.07,0.08
0.01,"(605, 210, 117, 117)",0.0,0.07,0.02,0.8,0.05,0.04
0.01,"(604, 210, 117, 117)",0.0,0.08,0.02,0.78,0.07,0.04
0.01,"(607, 210, 115, 115)",0.0,0.08,0.01,0.81,0.08,0.02
0.01,"(607, 210, 115, 115)",0.0,0.05,0.01,0.84,0.08,0.01
0.01,"(608, 210, 114, 114)",0.0,0.05,0.01,0.82,0.09,0.01
0.01,"(606, 208, 116, 116)",0.0,0.02,0.02,0.85,0.09,0.01
0.01,"(606, 209, 115, 115)",0.0,0.02,0.01,0.88,0.08,0.01
0.01,"(606, 209, 115, 115)",0.0,0.01,0.01,0.9,0.06,0.0
0.01,"(607, 210, 113, 113)",0.0,0.02,0.02,0.86,0.09,0.0
0.01,"(607, 210, 113, 113)",0.0,0.01,0.02,0.88,0.08,0.0
0.01,"(608, 210, 113, 113)",0.0,0.01,0.02,0.89,0.06,0.01
0.01,"(608, 211, 112, 112)",0.0,0.01,0.02,0.9,0.06,0.0
0.0,"(607, 211, 114, 114)",0.0,0.01,0.01,0.92,0.05,0.0
0.01,"(607, 210, 114, 114)",0.0,0.01,0.03,0.9,0.04,0.01
0.01,"(606, 211, 114, 114)",0.0,0.02,0.01,0.89,0.06,0.01
0.01,"(606, 211, 114, 114)",0.0,0.01,0.01,0.92,0.05,0.0
0.01,"(605, 210, 116, 116)",0.0,0.01,0.01,0.92,0.05,0.0
0.01,"(605, 211, 116, 116)",0.0,0.01,0.01,0.93,0.04,0.0
0.01,"(604, 210, 119, 119)",0.0,0.01,0.02,0.92,0.04,0.0
0.01,"(604, 211, 118, 118)",0.0,0.01,0.02,0.92,0.04,0.01
0.01,"(605, 210, 118, 118)",0.0,0.01,0.01,0.91,0.05,0.01
0.01,"(604, 210, 118, 118)",0.0,0.01,0.01,0.91,0.06,0.0
0.03,"(607, 212, 113, 113)",0.0,0.03,0.01,0.82,0.11,0.0
0.03,"(606, 212, 114, 114)",0.0,0.05,0.02,0.75,0.12,0.03
0.01,"(605, 212, 117, 117)",0.0,0.04,0.01,0.87,0.06,0.01
0.01,"(605, 210, 119, 119)",0.0,0.02,0.01,0.91,0.05,0.0
0.01,"(604, 209, 119, 119)",0.0,0.02,0.01,0.9,0.05,0.01
0.01,"(607, 211, 114, 114)",0.0,0.01,0.01,0.91,0.06,0.0
0.02,"(606, 210, 115, 115)",0.0,0.03,0.01,0.83,0.11,0.0
0.02,"(607, 211, 113, 113)",0.0,0.02,0.01,0.87,0.08,0.0
0.02,"(607, 211, 113, 113)",0.0,0.01,0.01,0.89,0.07,0.0
0.01,"(606, 212, 112, 112)",0.0,0.01,0.01,0.92,0.05,0.0
0.01,"(602, 210, 118, 118)",0.0,0.01,0.02,0.87,0.08,0.0
0.01,"(602, 210, 119, 119)",0.0,0.02,0.03,0.86,0.08,0.0
0.01,"(603, 211, 117, 117)",0.0,0.02,0.02,0.82,0.12,0.0
0.01,"(605, 211, 115, 115)",0.0,0.01,0.01,0.88,0.09,0.0
0.01,"(604, 209, 116, 116)",0.0,0.01,0.04,0.86,0.08,0.0
0.01,"(604, 209, 116, 116)",0.0,0.01,0.02,0.89,0.07,0.0
0.01,"(604, 209, 115, 115)",0.0,0.0,0.02,0.91,0.05,0.0
0.01,"(606, 210, 112, 112)",0.0,0.01,0.02,0.91,0.06,0.0
0.01,"(605, 209, 113, 113)",0.0,0.0,0.03,0.9,0.05,0.0
0.02,"(607, 209, 113, 113)",0.0,0.01,0.03,0.88,0.06,0.0
0.02,"(607, 209, 113, 113)",0.0,0.01,0.04,0.85,0.08,0.0
0.02,"(604, 209, 113, 113)",0.0,0.0,0.03,0.88,0.07,0.0
0.01,"(609, 211, 110, 110)",0.0,0.01,0.04,0.86,0.08,0.0
0.01,"(609, 211, 110, 110)",0.0,0.01,0.05,0.85,0.08,0.0
0.02,"(608, 210, 111, 111)",0.0,0.01,0.05,0.84,0.08,0.0
0.01,"(608, 210, 111, 111)",0.0,0.01,0.06,0.84,0.07,0.0
0.02,"(607, 209, 112, 112)",0.0,0.01,0.08,0.83,0.06,0.0
0.01,"(609, 211, 110, 110)",0.0,0.01,0.06,0.86,0.06,0.0
0.01,"(609, 211, 110, 110)",0.0,0.01,0.05,0.87,0.06,0.0
0.01,"(609, 210, 111, 111)",0.0,0.01,0.05,0.86,0.07,0.0
0.01,"(609, 211, 110, 110)",0.0,0.01,0.04,0.87,0.07,0.0
0.01,"(609, 210, 111, 111)",0.0,0.01,0.04,0.86,0.07,0.0
0.02,"(609, 210, 110, 110)",0.0,0.01,0.06,0.82,0.09,0.0
0.02,"(608, 210, 111, 111)",0.0,0.01,0.04,0.82,0.1,0.0
0.01,"(609, 211, 110, 110)",0.0,0.01,0.06,0.86,0.07,0.0
0.02,"(608, 210, 111, 111)",0.0,0.01,0.05,0.85,0.08,0.0
0.01,"(608, 211, 110, 110)",0.0,0.01,0.03,0.87,0.08,0.0
0.01,"(609, 211, 110, 110)",0.0,0.01,0.06,0.86,0.06,0.0
0.01,"(609, 210, 111, 111)",0.0,0.01,0.07,0.83,0.08,0.0
0.01,"(609, 211, 110, 110)",0.0,0.01,0.04,0.85,0.09,0.0
0.01,"(609, 211, 110, 110)",0.0,0.01,0.04,0.86,0.08,0.0
0.01,"(609, 210, 111, 111)",0.0,0.01,0.05,0.84,0.08,0.0
0.02,"(609, 211, 110, 110)",0.0,0.01,0.03,0.86,0.08,0.0
0.01,"(610, 211, 110, 110)",0.0,0.01,0.04,0.85,0.09,0.0
0.01,"(609, 211, 111, 111)",0.0,0.01,0.02,0.87,0.09,0.0
0.01,"(610, 211, 111, 111)",0.0,0.01,0.04,0.88,0.07,0.0
0.01,"(610, 211, 111, 111)",0.0,0.01,0.05,0.88,0.06,0.0
0.01,"(610, 211, 111, 111)",0.0,0.01,0.06,0.85,0.07,0.0
0.02,"(610, 211, 110, 110)",0.0,0.01,0.04,0.84,0.09,0.0
0.02,"(609, 210, 112, 112)",0.0,0.01,0.03,0.84,0.09,0.0
0.01,"(609, 210, 113, 113)",0.0,0.01,0.02,0.88,0.07,0.0
0.01,"(608, 209, 115, 115)",0.0,0.01,0.02,0.9,0.06,0.0
0.01,"(608, 209, 115, 115)",0.0,0.01,0.02,0.87,0.09,0.0
0.01,"(612, 212, 109, 109)",0.0,0.01,0.02,0.84,0.11,0.0
0.02,"(612, 210, 111, 111)",0.0,0.01,0.01,0.83,0.12,0.0
0.05,"(610, 209, 113, 113)",0.0,0.03,0.02,0.76,0.15,0.0
0.02,"(612, 211, 111, 111)",0.0,0.02,0.01,0.79,0.15,0.0
0.02,"(612, 211, 111, 111)",0.0,0.02,0.02,0.78,0.16,0.0
0.02,"(612, 212, 109, 109)",0.0,0.01,0.01,0.87,0.1,0.0
0.01,"(613, 213, 109, 109)",0.0,0.02,0.01,0.84,0.12,0.0
0.02,"(611, 212, 111, 111)",0.0,0.02,0.01,0.81,0.14,0.0
0.01,"(612, 213, 110, 110)",0.0,0.01,0.01,0.84,0.11,0.01
0.02,"(608, 211, 115, 115)",0.0,0.02,0.01,0.81,0.14,0.0
0.02,"(609, 214, 110, 110)",0.0,0.02,0.01,0.75,0.18,0.0
0.02,"(608, 213, 111, 111)",0.0,0.02,0.01,0.82,0.12,0.0
0.03,"(608, 212, 114, 114)",0.0,0.02,0.01,0.78,0.15,0.01
0.03,"(609, 213, 111, 111)",0.0,0.02,0.01,0.79,0.15,0.0
0.02,"(608, 213, 111, 111)",0.0,0.02,0.01,0.82,0.14,0.0
0.01,"(606, 214, 111, 111)",0.0,0.02,0.0,0.82,0.14,0.0
0.02,"(607, 215, 109, 109)",0.0,0.02,0.0,0.79,0.17,0.0
0.01,"(605, 214, 111, 111)",0.0,0.01,0.0,0.85,0.12,0.0
0.02,"(606, 211, 115, 115)",0.0,0.02,0.0,0.77,0.18,0.0
0.03,"(606, 210, 114, 114)",0.0,0.02,0.01,0.8,0.14,0.0
0.02,"(608, 212, 112, 112)",0.0,0.03,0.01,0.75,0.18,0.0
0.03,"(607, 211, 113, 113)",0.0,0.02,0.01,0.76,0.17,0.0
0.02,"(605, 211, 114, 114)",0.0,0.01,0.01,0.82,0.14,0.0
0.01,"(611, 214, 107, 107)",0.0,0.02,0.0,0.81,0.15,0.0
0.01,"(611, 214, 107, 107)",0.0,0.02,0.01,0.79,0.16,0.0
0.02,"(608, 212, 109, 109)",0.0,0.02,0.01,0.79,0.16,0.0
0.03,"(605, 209, 114, 114)",0.0,0.02,0.01,0.7,0.23,0.0
0.03,"(604, 208, 116, 116)",0.0,0.02,0.02,0.77,0.16,0.0
0.02,"(606, 209, 113, 113)",0.0,0.02,0.01,0.78,0.16,0.0
0.02,"(605, 209, 114, 114)",0.0,0.02,0.01,0.82,0.13,0.0
0.02,"(606, 209, 113, 113)",0.0,0.02,0.01,0.82,0.13,0.0
0.01,"(608, 212, 109, 109)",0.0,0.03,0.01,0.79,0.16,0.0
0.01,"(608, 212, 109, 109)",0.0,0.03,0.01,0.78,0.17,0.0
0.01,"(608, 212, 109, 109)",0.0,0.03,0.01,0.79,0.16,0.0
0.01,"(608, 212, 109, 109)",0.0,0.02,0.01,0.84,0.12,0.0
0.01,"(608, 212, 109, 109)",0.0,0.02,0.01,0.86,0.1,0.0
0.02,"(606, 209, 113, 113)",0.0,0.02,0.01,0.83,0.13,0.0
0.01,"(606, 209, 113, 113)",0.0,0.02,0.01,0.86,0.1,0.0
0.02,"(606, 208, 113, 113)",0.0,0.02,0.01,0.81,0.13,0.0
0.01,"(607, 210, 112, 112)",0.0,0.02,0.01,0.84,0.13,0.0
0.01,"(607, 210, 112, 112)",0.0,0.02,0.01,0.84,0.13,0.0
0.01,"(607, 210, 111, 111)",0.0,0.01,0.01,0.87,0.1,0.0
0.01,"(608, 210, 111, 111)",0.0,0.01,0.01,0.85,0.11,0.0
0.01,"(608, 210, 111, 111)",0.0,0.02,0.01,0.85,0.12,0.0
0.01,"(608, 210, 110, 110)",0.0,0.01,0.01,0.86,0.1,0.0
0.01,"(609, 211, 109, 109)",0.0,0.01,0.01,0.85,0.12,0.0
0.02,"(608, 210, 110, 110)",0.0,0.02,0.01,0.82,0.14,0.0
0.01,"(609, 211, 109, 109)",0.0,0.02,0.01,0.85,0.12,0.0
0.01,"(608, 210, 110, 110)",0.0,0.02,0.01,0.83,0.13,0.0
0.01,"(608, 210, 110, 110)",0.0,0.02,0.01,0.84,0.12,0.0
0.01,"(609, 211, 109, 109)",0.0,0.02,0.01,0.84,0.12,0.0
0.01,"(608, 211, 110, 110)",0.0,0.01,0.01,0.87,0.1,0.0
0.01,"(608, 210, 112, 112)",0.0,0.02,0.01,0.85,0.12,0.0
0.01,"(609, 211, 110, 110)",0.0,0.01,0.01,0.85,0.12,0.0
0.01,"(609, 211, 110, 110)",0.0,0.02,0.01,0.83,0.13,0.0
0.01,"(608, 211, 111, 111)",0.0,0.02,0.0,0.86,0.12,0.0
0.01,"(608, 211, 111, 111)",0.0,0.01,0.0,0.86,0.11,0.0
0.01,"(608, 211, 111, 111)",0.0,0.02,0.01,0.84,0.12,0.0
0.01,"(608, 211, 111, 111)",0.0,0.02,0.0,0.83,0.13,0.0
0.01,"(608, 211, 111, 111)",0.0,0.02,0.01,0.83,0.13,0.0
0.01,"(608, 211, 111, 111)",0.0,0.02,0.01,0.81,0.14,0.0
0.01,"(608, 211, 111, 111)",0.0,0.02,0.01,0.82,0.13,0.0
0.02,"(606, 209, 113, 113)",0.0,0.02,0.01,0.83,0.12,0.01
0.01,"(607, 211, 111, 111)",0.0,0.01,0.01,0.87,0.1,0.0
0.01,"(608, 211, 111, 111)",0.0,0.02,0.01,0.82,0.13,0.01
0.01,"(607, 211, 112, 112)",0.0,0.01,0.01,0.87,0.1,0.0
0.01,"(607, 211, 112, 112)",0.0,0.01,0.0,0.87,0.1,0.0
0.01,"(608, 211, 112, 112)",0.0,0.01,0.01,0.86,0.1,0.0
0.01,"(609, 212, 111, 111)",0.0,0.02,0.01,0.82,0.13,0.0
0.01,"(608, 212, 112, 112)",0.0,0.01,0.01,0.87,0.1,0.0
0.02,"(608, 211, 112, 112)",0.0,0.01,0.01,0.86,0.09,0.0
0.01,"(608, 212, 112, 112)",0.0,0.02,0.01,0.84,0.11,0.0
0.02,"(606, 210, 116, 116)",0.0,0.01,0.01,0.88,0.08,0.0
0.01,"(608, 212, 112, 112)",0.0,0.02,0.01,0.84,0.12,0.0
0.01,"(608, 212, 112, 112)",0.0,0.02,0.01,0.81,0.14,0.0
0.01,"(608, 212, 112, 112)",0.0,0.02,0.01,0.82,0.13,0.0
0.01,"(608, 212, 112, 112)",0.0,0.02,0.01,0.83,0.13,0.0
0.01,"(608, 212, 112, 112)",0.0,0.02,0.01,0.84,0.12,0.0
0.01,"(608, 212, 112, 112)",0.0,0.02,0.01,0.83,0.13,0.0
0.01,"(607, 211, 113, 113)",0.0,0.01,0.01,0.85,0.12,0.0
0.01,"(607, 211, 113, 113)",0.0,0.01,0.01,0.85,0.12,0.0
0.01,"(608, 211, 112, 112)",0.0,0.02,0.01,0.84,0.12,0.0
0.01,"(608, 211, 112, 112)",0.0,0.02,0.01,0.83,0.13,0.0
0.01,"(609, 211, 111, 111)",0.0,0.02,0.01,0.79,0.17,0.0
0.01,"(607, 210, 113, 113)",0.0,0.01,0.0,0.86,0.11,0.0
0.01,"(607, 210, 113, 113)",0.0,0.02,0.0,0.83,0.13,0.0
0.01,"(607, 209, 114, 114)",0.0,0.02,0.01,0.85,0.12,0.0
0.02,"(607, 209, 113, 113)",0.0,0.02,0.01,0.76,0.18,0.0
0.02,"(606, 208, 115, 115)",0.0,0.02,0.0,0.8,0.15,0.0
0.01,"(607, 209, 114, 114)",0.0,0.02,0.0,0.84,0.13,0.0
0.01,"(608, 209, 113, 113)",0.0,0.02,0.0,0.81,0.16,0.0
0.01,"(608, 209, 113, 113)",0.0,0.02,0.0,0.82,0.15,0.0
0.01,"(608, 208, 114, 114)",0.0,0.02,0.0,0.81,0.15,0.0
0.01,"(608, 208, 114, 114)",0.0,0.02,0.0,0.82,0.15,0.0
0.01,"(607, 208, 115, 115)",0.0,0.01,0.0,0.83,0.15,0.0
0.01,"(608, 208, 114, 114)",0.0,0.02,0.0,0.83,0.14,0.0
0.01,"(608, 209, 113, 113)",0.0,0.02,0.0,0.85,0.13,0.0
0.01,"(608, 209, 113, 113)",0.0,0.02,0.0,0.85,0.13,0.0
0.01,"(609, 210, 111, 111)",0.0,0.02,0.0,0.81,0.16,0.0
0.01,"(609, 210, 111, 111)",0.0,0.02,0.0,0.8,0.16,0.0
0.01,"(608, 209, 112, 112)",0.0,0.02,0.0,0.83,0.14,0.0
0.01,"(607, 208, 113, 113)",0.0,0.01,0.0,0.88,0.1,0.0
0.01,"(607, 208, 113, 113)",0.0,0.01,0.0,0.89,0.09,0.0
0.01,"(607, 208, 113, 113)",0.0,0.02,0.0,0.87,0.1,0.0
0.01,"(607, 208, 113, 113)",0.0,0.02,0.0,0.86,0.11,0.0
0.01,"(607, 208, 113, 113)",0.0,0.02,0.0,0.83,0.14,0.0
0.01,"(608, 209, 111, 111)",0.0,0.02,0.0,0.78,0.18,0.0
0.01,"(607, 209, 111, 111)",0.0,0.02,0.0,0.79,0.17,0.0
0.01,"(606, 209, 112, 112)",0.0,0.03,0.0,0.76,0.2,0.0
0.01,"(607, 209, 112, 112)",0.0,0.03,0.0,0.75,0.22,0.0
0.01,"(606, 208, 113, 113)",0.0,0.02,0.0,0.76,0.21,0.0
0.01,"(607, 210, 111, 111)",0.0,0.02,0.0,0.75,0.21,0.0
0.01,"(607, 210, 111, 111)",0.0,0.02,0.0,0.77,0.2,0.0
0.01,"(607, 210, 111, 111)",0.0,0.02,0.0,0.77,0.2,0.0
0.01,"(607, 209, 112, 112)",0.0,0.02,0.0,0.76,0.2,0.0
0.01,"(608, 211, 110, 110)",0.0,0.02,0.0,0.76,0.2,0.0
0.01,"(609, 211, 110, 110)",0.0,0.02,0.01,0.8,0.16,0.0
0.01,"(608, 211, 110, 110)",0.0,0.02,0.0,0.77,0.19,0.0
0.01,"(607, 209, 113, 113)",0.0,0.03,0.01,0.79,0.16,0.0
0.01,"(607, 210, 112, 112)",0.0,0.02,0.01,0.81,0.15,0.0
0.01,"(608, 210, 112, 112)",0.0,0.02,0.0,0.86,0.11,0.0
0.01,"(608, 210, 112, 112)",0.0,0.01,0.01,0.88,0.09,0.0
0.01,"(608, 211, 110, 110)",0.0,0.01,0.01,0.87,0.1,0.0
0.01,"(608, 210, 111, 111)",0.0,0.01,0.01,0.92,0.05,0.0
0.01,"(609, 210, 111, 111)",0.0,0.01,0.01,0.92,0.06,0.0
0.01,"(608, 209, 111, 111)",0.0,0.01,0.01,0.95,0.03,0.0
0.0,"(608, 208, 112, 112)",0.0,0.0,0.01,0.95,0.03,0.0
0.0,"(608, 208, 111, 111)",0.0,0.0,0.01,0.95,0.03,0.0
0.0,"(608, 208, 111, 111)",0.0,0.01,0.01,0.95,0.03,0.0
0.0,"(609, 208, 111, 111)",0.0,0.01,0.01,0.95,0.03,0.0
0.01,"(607, 206, 113, 113)",0.0,0.01,0.01,0.95,0.03,0.0
0.01,"(607, 207, 112, 112)",0.0,0.02,0.01,0.92,0.04,0.0
0.01,"(607, 207, 113, 113)",0.0,0.03,0.03,0.88,0.04,0.0
0.01,"(604, 203, 118, 118)",0.0,0.07,0.03,0.79,0.08,0.02
0.01,"(603, 204, 118, 118)",0.0,0.06,0.02,0.82,0.07,0.01
0.01,"(604, 204, 117, 117)",0.0,0.06,0.02,0.83,0.07,0.01
0.01,"(607, 207, 113, 113)",0.0,0.04,0.02,0.86,0.06,0.01
0.01,"(605, 207, 115, 115)",0.0,0.02,0.03,0.87,0.06,0.01
0.01,"(606, 209, 114, 114)",0.0,0.02,0.04,0.88,0.05,0.01
0.01,"(605, 208, 117, 117)",0.0,0.01,0.06,0.88,0.03,0.01
0.01,"(603, 208, 120, 120)",0.0,0.01,0.07,0.86,0.03,0.01
0.04,"(603, 208, 117, 117)",0.0,0.01,0.04,0.83,0.06,0.01
0.01,"(606, 213, 114, 114)",0.0,0.01,0.02,0.93,0.04,0.0
0.04,"(605, 211, 114, 114)",0.0,0.01,0.07,0.81,0.05,0.01
0.02,"(607, 215, 111, 111)",0.0,0.01,0.02,0.84,0.1,0.0
0.02,"(606, 215, 113, 113)",0.0,0.01,0.02,0.86,0.08,0.0
0.02,"(606, 215, 113, 113)",0.0,0.01,0.01,0.88,0.07,0.0
0.02,"(607, 216, 111, 111)",0.0,0.01,0.01,0.86,0.1,0.0
0.02,"(607, 215, 111, 111)",0.0,0.01,0.03,0.86,0.07,0.01
0.02,"(607, 215, 112, 112)",0.0,0.01,0.02,0.86,0.09,0.0
0.02,"(607, 215, 111, 111)",0.0,0.01,0.03,0.85,0.08,0.01
0.02,"(607, 215, 110, 110)",0.0,0.01,0.06,0.8,0.07,0.02
0.02,"(604, 211, 119, 119)",0.0,0.01,0.02,0.9,0.04,0.01
0.01,"(605, 212, 117, 117)",0.0,0.01,0.03,0.92,0.03,0.0
0.01,"(605, 212, 117, 117)",0.0,0.01,0.02,0.93,0.03,0.0
0.01,"(604, 210, 119, 119)",0.0,0.01,0.01,0.93,0.03,0.0
0.01,"(605, 209, 115, 115)",0.0,0.0,0.03,0.93,0.02,0.0
0.01,"(605, 210, 117, 117)",0.0,0.0,0.02,0.94,0.03,0.0
0.01,"(606, 210, 116, 116)",0.0,0.01,0.02,0.92,0.04,0.0
0.01,"(611, 212, 110, 110)",0.0,0.01,0.04,0.87,0.06,0.0
0.01,"(610, 212, 111, 111)",0.0,0.01,0.03,0.89,0.06,0.0
0.01,"(610, 212, 110, 110)",0.0,0.01,0.02,0.87,0.08,0.0
0.01,"(610, 213, 109, 109)",0.0,0.01,0.02,0.87,0.09,0.0
0.01,"(610, 213, 109, 109)",0.0,0.01,0.02,0.87,0.1,0.0
0.02,"(609, 211, 111, 111)",0.0,0.01,0.03,0.84,0.1,0.0
0.01,"(607, 211, 111, 111)",0.0,0.01,0.01,0.87,0.09,0.0
0.01,"(607, 211, 111, 111)",0.0,0.01,0.01,0.87,0.09,0.0
0.01,"(609, 211, 111, 111)",0.0,0.01,0.02,0.86,0.1,0.0
0.01,"(609, 211, 111, 111)",0.0,0.01,0.01,0.84,0.12,0.0
0.01,"(609, 211, 111, 111)",0.0,0.02,0.02,0.83,0.13,0.0
0.02,"(609, 211, 110, 110)",0.0,0.02,0.02,0.81,0.13,0.0
0.01,"(608, 210, 112, 112)",0.0,0.01,0.01,0.87,0.09,0.0
0.01,"(607, 210, 112, 112)",0.0,0.01,0.01,0.87,0.1,0.0
0.01,"(608, 210, 113, 113)",0.0,0.01,0.01,0.85,0.11,0.0
0.01,"(609, 211, 111, 111)",0.0,0.02,0.01,0.8,0.16,0.0
0.01,"(608, 210, 112, 112)",0.0,0.02,0.0,0.8,0.16,0.0
0.01,"(608, 211, 111, 111)",0.0,0.02,0.0,0.76,0.2,0.0
0.01,"(608, 211, 112, 112)",0.0,0.01,0.0,0.83,0.14,0.0
0.01,"(609, 211, 112, 112)",0.0,0.01,0.01,0.82,0.15,0.0
0.01,"(608, 211, 112, 112)",0.0,0.01,0.0,0.83,0.14,0.0
0.01,"(607, 210, 114, 114)",0.0,0.01,0.0,0.88,0.1,0.0
0.01,"(608, 211, 112, 112)",0.0,0.01,0.0,0.83,0.14,0.0
0.01,"(608, 211, 111, 111)",0.0,0.01,0.0,0.82,0.16,0.0
0.01,"(608, 211, 112, 112)",0.0,0.01,0.01,0.84,0.14,0.0
0.01,"(607, 211, 111, 111)",0.0,0.01,0.01,0.83,0.14,0.0
0.01,"(607, 211, 111, 111)",0.0,0.01,0.0,0.84,0.13,0.0
0.01,"(607, 211, 111, 111)",0.0,0.02,0.01,0.81,0.16,0.0
0.01,"(607, 210, 113, 113)",0.0,0.02,0.01,0.82,0.15,0.0
0.01,"(607, 210, 113, 113)",0.0,0.01,0.01,0.83,0.14,0.0
0.01,"(604, 209, 114, 114)",0.0,0.01,0.01,0.82,0.14,0.0
0.01,"(604, 209, 114, 114)",0.0,0.01,0.0,0.83,0.14,0.0
0.01,"(607, 211, 112, 112)",0.0,0.01,0.01,0.85,0.12,0.0
0.01,"(607, 211, 112, 112)",0.0,0.01,0.01,0.85,0.13,0.0
0.01,"(607, 211, 112, 112)",0.0,0.01,0.01,0.86,0.12,0.0
0.01,"(607, 211, 112, 112)",0.0,0.01,0.01,0.87,0.11,0.0
0.01,"(608, 211, 111, 111)",0.0,0.01,0.01,0.83,0.14,0.0
0.01,"(606, 210, 113, 113)",0.0,0.01,0.01,0.86,0.11,0.0
0.01,"(606, 210, 114, 114)",0.0,0.01,0.01,0.89,0.08,0.0
0.01,"(607, 210, 113, 113)",0.0,0.01,0.01,0.87,0.1,0.0
0.01,"(606, 210, 113, 113)",0.0,0.01,0.01,0.87,0.1,0.0
0.01,"(607, 210, 113, 113)",0.0,0.01,0.01,0.88,0.09,0.0
0.01,"(607, 210, 113, 113)",0.0,0.01,0.01,0.88,0.1,0.0
0.01,"(608, 211, 111, 111)",0.0,0.01,0.01,0.85,0.12,0.0
0.01,"(606, 210, 113, 113)",0.0,0.01,0.01,0.87,0.1,0.0
0.01,"(608, 211, 111, 111)",0.0,0.01,0.01,0.85,0.12,0.0
0.01,"(607, 210, 113, 113)",0.0,0.01,0.01,0.88,0.09,0.0
0.01,"(608, 211, 111, 111)",0.0,0.01,0.01,0.87,0.1,0.0
0.01,"(608, 211, 111, 111)",0.0,0.01,0.01,0.87,0.1,0.0
0.01,"(608, 211, 111, 111)",0.0,0.01,0.01,0.89,0.08,0.0
0.01,"(608, 211, 111, 111)",0.0,0.01,0.01,0.89,0.08,0.0
0.01,"(608, 211, 111, 111)",0.0,0.01,0.01,0.88,0.09,0.0
0.01,"(608, 211, 111, 111)",0.0,0.01,0.01,0.88,0.09,0.0
0.01,"(608, 211, 111, 111)",0.0,0.01,0.01,0.88,0.09,0.0
0.01,"(605, 209, 114, 114)",0.0,0.01,0.01,0.88,0.09,0.0
0.01,"(605, 209, 114, 114)",0.0,0.01,0.01,0.87,0.1,0.0
0.01,"(606, 210, 113, 113)",0.0,0.01,0.01,0.87,0.1,0.0
0.01,"(605, 210, 113, 113)",0.0,0.01,0.01,0.88,0.09,0.0
0.01,"(606, 210, 113, 113)",0.0,0.01,0.01,0.89,0.09,0.0
0.01,"(605, 210, 113, 113)",0.0,0.01,0.01,0.89,0.08,0.0
0.01,"(605, 209, 114, 114)",0.0,0.01,0.01,0.86,0.1,0.0
0.01,"(605, 210, 113, 113)",0.0,0.01,0.01,0.89,0.08,0.0
0.01,"(605, 210, 113, 113)",0.0,0.01,0.01,0.91,0.07,0.0
0.01,"(605, 210, 113, 113)",0.0,0.01,0.01,0.91,0.06,0.0
0.0,"(609, 213, 110, 110)",0.0,0.01,0.0,0.91,0.07,0.0
0.01,"(611, 212, 109, 109)",0.0,0.02,0.01,0.83,0.13,0.0
0.01,"(610, 212, 109, 109)",0.0,0.02,0.01,0.8,0.17,0.0
0.01,"(610, 212, 110, 110)",0.0,0.02,0.01,0.83,0.14,0.0
0.01,"(605, 209, 114, 114)",0.0,0.01,0.01,0.86,0.11,0.0
0.01,"(607, 210, 113, 113)",0.0,0.01,0.01,0.88,0.09,0.0
0.01,"(607, 210, 113, 113)",0.0,0.01,0.01,0.89,0.09,0.0
0.01,"(605, 210, 113, 113)",0.0,0.01,0.01,0.89,0.09,0.0
0.01,"(605, 210, 113, 113)",0.0,0.01,0.01,0.89,0.09,0.0
0.01,"(605, 210, 113, 113)",0.0,0.01,0.01,0.86,0.11,0.0
0.01,"(610, 213, 109, 109)",0.0,0.01,0.01,0.91,0.07,0.0
0.01,"(610, 213, 109, 109)",0.0,0.01,0.01,0.9,0.07,0.0
0.01,"(605, 210, 113, 113)",0.0,0.01,0.01,0.87,0.1,0.0
0.01,"(605, 210, 113, 113)",0.0,0.01,0.01,0.87,0.1,0.0
0.01,"(605, 210, 113, 113)",0.0,0.01,0.01,0.87,0.1,0.0
0.01,"(604, 210, 114, 114)",0.0,0.01,0.01,0.87,0.1,0.0
0.01,"(605, 210, 113, 113)",0.0,0.01,0.01,0.86,0.11,0.0
0.01,"(606, 210, 113, 113)",0.0,0.01,0.0,0.84,0.12,0.0
0.01,"(606, 210, 113, 113)",0.0,0.01,0.01,0.86,0.11,0.0
0.01,"(610, 214, 107, 107)",0.0,0.02,0.01,0.82,0.14,0.0
0.01,"(608, 210, 112, 112)",0.0,0.01,0.01,0.87,0.11,0.0
0.01,"(604, 210, 113, 113)",0.0,0.02,0.0,0.78,0.19,0.0
0.02,"(605, 211, 111, 111)",0.0,0.02,0.01,0.77,0.18,0.0
0.01,"(604, 209, 116, 116)",0.0,0.01,0.0,0.9,0.08,0.0
0.01,"(604, 209, 116, 116)",0.0,0.01,0.01,0.91,0.07,0.0
0.01,"(608, 211, 111, 111)",0.0,0.01,0.01,0.87,0.1,0.0
0.01,"(608, 211, 111, 111)",0.0,0.01,0.01,0.85,0.11,0.0
