angry0,box0,disgust0,fear0,happy0,neutral0,sad0,surprise0
0.01,"(580, 178, 127, 127)",0.0,0.0,0.0,0.74,0.24,0.0
0.01,"(580, 179, 125, 125)",0.0,0.01,0.0,0.68,0.3,0.0
0.01,"(579, 178, 127, 127)",0.0,0.0,0.0,0.78,0.21,0.0
0.01,"(579, 179, 126, 126)",0.0,0.01,0.0,0.7,0.28,0.0
0.04,"(576, 176, 128, 128)",0.0,0.01,0.0,0.61,0.34,0.0
0.01,"(576, 177, 129, 129)",0.0,0.01,0.0,0.7,0.28,0.0
0.01,"(577, 177, 128, 128)",0.0,0.0,0.0,0.77,0.22,0.0
0.01,"(576, 176, 129, 129)",0.0,0.01,0.0,0.73,0.26,0.0
0.01,"(577, 176, 128, 128)",0.0,0.01,0.0,0.72,0.27,0.0
0.01,"(577, 176, 127, 127)",0.0,0.01,0.0,0.6,0.38,0.0
0.01,"(578, 176, 127, 127)",0.0,0.01,0.0,0.67,0.32,0.0
0.01,"(578, 176, 127, 127)",0.0,0.01,0.0,0.66,0.32,0.0
0.01,"(579, 176, 127, 127)",0.0,0.01,0.0,0.74,0.24,0.0
0.01,"(580, 176, 128, 128)",0.0,0.01,0.0,0.8,0.19,0.0
0.01,"(581, 177, 126, 126)",0.0,0.01,0.0,0.72,0.26,0.0
0.01,"(582, 177, 126, 126)",0.0,0.01,0.0,0.79,0.19,0.0
0.01,"(580, 177, 127, 127)",0.0,0.01,0.0,0.75,0.23,0.0
0.01,"(581, 177, 126, 126)",0.0,0.01,0.0,0.73,0.25,0.0
0.01,"(580, 177, 127, 127)",0.0,0.01,0.0,0.76,0.22,0.0
0.01,"(579, 176, 128, 128)",0.0,0.01,0.0,0.78,0.21,0.0
0.01,"(579, 176, 128, 128)",0.0,0.01,0.0,0.8,0.19,0.0
0.01,"(579, 177, 127, 127)",0.0,0.01,0.0,0.78,0.2,0.0
0.01,"(579, 176, 128, 128)",0.0,0.0,0.0,0.82,0.17,0.0
0.01,"(578, 177, 128, 128)",0.0,0.0,0.0,0.8,0.19,0.0
0.0,"(578, 177, 128, 128)",0.0,0.0,0.0,0.82,0.17,0.0
0.0,"(578, 177, 128, 128)",0.0,0.0,0.0,0.8,0.19,0.0
0.01,"(577, 177, 128, 128)",0.0,0.0,0.0,0.77,0.21,0.0
0.0,"(577, 176, 130, 130)",0.0,0.0,0.0,0.83,0.16,0.0
0.01,"(576, 177, 130, 130)",0.0,0.0,0.0,0.71,0.28,0.0
0.01,"(577, 179, 124, 124)",0.0,0.02,0.0,0.5,0.47,0.0
0.01,"(576, 177, 130, 130)",0.0,0.0,0.0,0.72,0.27,0.0
0.01,"(576, 177, 130, 130)",0.0,0.0,0.0,0.68,0.31,0.0
0.01,"(578, 178, 129, 129)",0.0,0.01,0.0,0.57,0.41,0.0
0.03,"(579, 177, 126, 126)",0.0,0.01,0.0,0.57,0.39,0.0
0.01,"(578, 179, 128, 128)",0.0,0.01,0.0,0.65,0.33,0.0
0.01,"(577, 178, 130, 130)",0.0,0.0,0.0,0.72,0.27,0.0
0.01,"(576, 177, 132, 132)",0.0,0.0,0.0,0.64,0.35,0.0
0.01,"(578, 179, 128, 128)",0.0,0.01,0.0,0.68,0.3,0.0
0.01,"(579, 179, 128, 128)",0.0,0.01,0.0,0.69,0.29,0.0
0.01,"(579, 179, 128, 128)",0.0,0.01,0.0,0.67,0.3,0.0
0.01,"(579, 179, 128, 128)",0.0,0.01,0.0,0.68,0.3,0.0
0.01,"(578, 179, 129, 129)",0.0,0.01,0.0,0.72,0.27,0.0
0.01,"(577, 179, 129, 129)",0.0,0.0,0.0,0.71,0.27,0.0
0.02,"(575, 178, 131, 131)",0.0,0.0,0.0,0.73,0.25,0.0
0.01,"(576, 180, 129, 129)",0.0,0.0,0.0,0.68,0.3,0.0
0.01,"(576, 180, 128, 128)",0.0,0.01,0.0,0.63,0.35,0.0
0.01,"(575, 180, 129, 129)",0.0,0.01,0.0,0.62,0.36,0.0
0.01,"(575, 178, 130, 130)",0.0,0.0,0.0,0.74,0.25,0.0
0.01,"(575, 180, 129, 129)",0.0,0.01,0.0,0.64,0.35,0.0
0.01,"(576, 181, 126, 126)",0.0,0.01,0.0,0.63,0.35,0.0
0.01,"(576, 181, 126, 126)",0.0,0.01,0.0,0.61,0.37,0.0
0.01,"(576, 181, 126, 126)",0.0,0.01,0.0,0.61,0.37,0.0
0.01,"(576, 181, 126, 126)",0.0,0.01,0.0,0.57,0.41,0.0
0.01,"(577, 181, 126, 126)",0.0,0.01,0.0,0.62,0.36,0.0
0.01,"(576, 181, 127, 127)",0.0,0.01,0.0,0.56,0.42,0.0
0.01,"(577, 181, 127, 127)",0.0,0.01,0.0,0.62,0.36,0.0
0.01,"(578, 182, 125, 125)",0.0,0.01,0.0,0.6,0.38,0.0
0.01,"(576, 178, 131, 131)",0.0,0.0,0.0,0.71,0.28,0.0
0.01,"(576, 178, 131, 131)",0.0,0.0,0.0,0.68,0.31,0.0
0.01,"(575, 177, 132, 132)",0.0,0.0,0.0,0.69,0.29,0.0
0.01,"(574, 177, 132, 132)",0.0,0.0,0.0,0.68,0.3,0.0
0.01,"(574, 177, 132, 132)",0.0,0.0,0.0,0.71,0.27,0.0
0.01,"(577, 179, 127, 127)",0.0,0.01,0.0,0.65,0.33,0.0
0.01,"(576, 178, 129, 129)",0.0,0.01,0.0,0.73,0.25,0.0
0.01,"(577, 179, 127, 127)",0.0,0.0,0.0,0.67,0.31,0.0
0.01,"(577, 179, 127, 127)",0.0,0.01,0.0,0.68,0.31,0.0
0.02,"(577, 178, 127, 127)",0.0,0.0,0.0,0.76,0.21,0.0
0.01,"(576, 178, 128, 128)",0.0,0.0,0.0,0.73,0.25,0.0
0.01,"(576, 177, 129, 129)",0.0,0.0,0.0,0.79,0.19,0.0
0.01,"(576, 179, 127, 127)",0.0,0.01,0.0,0.6,0.38,0.0
0.01,"(576, 176, 131, 131)",0.0,0.01,0.0,0.75,0.23,0.0
0.01,"(578, 178, 128, 128)",0.0,0.0,0.0,0.74,0.25,0.0
0.01,"(580, 178, 127, 127)",0.0,0.0,0.0,0.75,0.24,0.0
0.01,"(580, 178, 127, 127)",0.0,0.0,0.0,0.74,0.25,0.0
0.01,"(581, 178, 127, 127)",0.0,0.0,0.0,0.8,0.19,0.0
0.01,"(581, 178, 126, 126)",0.0,0.01,0.0,0.73,0.25,0.0
0.01,"(582, 179, 125, 125)",0.0,0.01,0.0,0.73,0.25,0.0
0.01,"(582, 179, 125, 125)",0.0,0.01,0.0,0.72,0.27,0.0
0.01,"(582, 179, 125, 125)",0.0,0.01,0.0,0.75,0.23,0.0
0.01,"(582, 179, 125, 125)",0.0,0.0,0.0,0.76,0.23,0.0
0.01,"(582, 179, 124, 124)",0.0,0.01,0.0,0.68,0.3,0.0
0.01,"(581, 179, 125, 125)",0.0,0.01,0.0,0.73,0.26,0.0
0.01,"(582, 179, 125, 125)",0.0,0.01,0.0,0.77,0.21,0.0
0.01,"(581, 178, 126, 126)",0.0,0.0,0.0,0.79,0.19,0.0
0.01,"(580, 178, 127, 127)",0.0,0.01,0.0,0.77,0.22,0.0
0.01,"(581, 178, 126, 126)",0.0,0.01,0.0,0.79,0.19,0.0
0.01,"(581, 178, 126, 126)",0.0,0.01,0.0,0.6,0.38,0.0
0.01,"(581, 178, 126, 126)",0.0,0.01,0.0,0.69,0.29,0.0
0.01,"(582, 179, 125, 125)",0.0,0.01,0.0,0.74,0.24,0.0
0.01,"(581, 178, 126, 126)",0.0,0.01,0.0,0.78,0.2,0.0
0.01,"(580, 178, 127, 127)",0.0,0.0,0.0,0.79,0.2,0.0
0.01,"(581, 178, 127, 127)",0.0,0.0,0.0,0.83,0.16,0.0
0.01,"(581, 179, 126, 126)",0.0,0.01,0.0,0.74,0.24,0.0
0.01,"(581, 179, 127, 127)",0.0,0.01,0.0,0.72,0.27,0.0
0.01,"(581, 178, 128, 128)",0.0,0.0,0.0,0.79,0.19,0.0
0.01,"(581, 179, 127, 127)",0.0,0.0,0.0,0.74,0.25,0.0
0.01,"(580, 179, 128, 128)",0.0,0.01,0.0,0.75,0.23,0.0
0.01,"(580, 179, 127, 127)",0.0,0.0,0.0,0.76,0.22,0.0
0.01,"(580, 180, 127, 127)",0.0,0.01,0.0,0.75,0.23,0.0
0.01,"(578, 179, 128, 128)",0.0,0.01,0.0,0.71,0.27,0.0
0.01,"(578, 179, 127, 127)",0.0,0.0,0.0,0.75,0.23,0.0
0.01,"(577, 179, 129, 129)",0.0,0.01,0.0,0.72,0.26,0.0
0.01,"(578, 180, 126, 126)",0.0,0.01,0.0,0.76,0.22,0.0
0.01,"(579, 182, 124, 124)",0.0,0.02,0.0,0.59,0.38,0.0
0.01,"(575, 177, 131, 131)",0.0,0.01,0.0,0.69,0.29,0.0
0.01,"(577, 178, 130, 130)",0.0,0.01,0.0,0.83,0.16,0.0
0.01,"(579, 179, 127, 127)",0.0,0.01,0.0,0.81,0.18,0.0
0.01,"(579, 178, 129, 129)",0.0,0.01,0.0,0.81,0.18,0.0
0.01,"(580, 179, 128, 128)",0.0,0.01,0.0,0.8,0.19,0.0
0.0,"(580, 179, 129, 129)",0.0,0.01,0.0,0.79,0.2,0.0
0.01,"(579, 178, 130, 130)",0.0,0.0,0.0,0.79,0.2,0.0
0.0,"(580, 178, 130, 130)",0.0,0.0,0.0,0.8,0.19,0.0
0.0,"(580, 178, 130, 130)",0.0,0.0,0.0,0.81,0.19,0.0
0.0,"(580, 178, 130, 130)",0.0,0.0,0.0,0.8,0.19,0.0
0.0,"(580, 178, 130, 130)",0.0,0.0,0.0,0.75,0.24,0.0
0.0,"(580, 178, 130, 130)",0.0,0.0,0.0,0.74,0.25,0.0
0.01,"(580, 178, 129, 129)",0.0,0.0,0.0,0.76,0.23,0.0
0.01,"(581, 179, 127, 127)",0.0,0.01,0.0,0.74,0.24,0.0
0.01,"(581, 179, 127, 127)",0.0,0.0,0.0,0.77,0.22,0.0
0.01,"(580, 179, 126, 126)",0.0,0.01,0.0,0.66,0.32,0.0
0.01,"(579, 179, 127, 127)",0.0,0.0,0.0,0.76,0.23,0.0
0.01,"(578, 179, 128, 128)",0.0,0.01,0.0,0.75,0.24,0.0
0.01,"(576, 178, 129, 129)",0.0,0.0,0.0,0.71,0.27,0.0
0.01,"(575, 178, 130, 130)",0.0,0.0,0.0,0.71,0.28,0.0
0.01,"(575, 179, 130, 130)",0.0,0.0,0.0,0.69,0.3,0.0
0.01,"(575, 180, 128, 128)",0.0,0.01,0.0,0.68,0.31,0.0
0.01,"(575, 180, 127, 127)",0.0,0.01,0.0,0.67,0.31,0.0
0.01,"(575, 180, 128, 128)",0.0,0.0,0.0,0.75,0.24,0.0
0.01,"(574, 180, 129, 129)",0.0,0.0,0.0,0.75,0.23,0.0
0.01,"(573, 179, 131, 131)",0.0,0.0,0.0,0.78,0.2,0.0
0.02,"(574, 180, 129, 129)",0.0,0.01,0.0,0.71,0.26,0.0
